sid_unique_ID,domain,company,address,city,state,address,country,phone,sid_name,annual_sales
25166512,,Aishi Optics Industry,No.67 Yanjiang Industrial Park Yangyi Country Lucheng Distric,Wenzhou,,No.67 Yanjiang Industrial Park Yangyi Country Lucheng Distric,China,+86 57788797777,OPHTHALMIC GOODS,"228,800,000"
25844450,,Aishida,Cooperation Of Industry And Education Park,Taizhou,,Cooperation Of Industry And Education Park,China,+86 57686199888,"HOUSEHOLD APPLIANCES, NEC","208,000,000"
25700598,,Aisi'a'er Real Estate Development,No.11 1 Shenying Road Hunnan New District,Shenyang,,No.11 1 Shenying Road Hunnan New District,China,+86 2422531111,"BUILDING OPERATORS, NONRESIDENTIAL","137,295,281"
27937789,,Aivtech International,1305 East Hightech Plaza Phase 2 Tian'an Cyber Park Futian District,"Shenzhen City, Guangdong Prov.",,1305 East Hightech Plaza Phase 2 Tian'an Cyber Park Futian District,China,+86 3510520564,"AUDIO-VIDEO EQUIPMENT, HOUSEHOLD","144,144,000"
13547563,,Aiyupu Technology,2/f Building C Zhongyuan Industrial Park Langkou Industrial Z,Shenzhen,,2/f Building C Zhongyuan Industrial Park Langkou Industrial Z,China,+86 75533671961,PHOTOGRAPHIC EQUIPMENT & SUPPLIES,"104,000,000"
13664322,,Akai Electric,Akai Electric Mansion Jiahua Electronic City Zhongshan,Zhongshan,,Akai Electric Mansion Jiahua Electronic City Zhongshan,China,+86 76023888245,"AUDIO-VIDEO EQUIPMENT, HOUSEHOLD","208,000,000"
24532911,,1car1 Car & Van Rental,Easlea Road,Bury St. Edmunds,,Easlea Road,Great Britain,+44 1284723084,PASSENGER CAR RENTAL,"104,000,000"
8615533,,2007 GAL,Unit 22,Craigavon,,Unit 22,Great Britain,+44 2838334974,PHARMACEUTICAL PREPARATIONS,"312,000,000"
21980801,,360,Unit 7 Cambridge Court,London,,Unit 7 Cambridge Court,Great Britain,+44 2074713500,"BUSINESS SERVICES, NEC","207,584,000"
25081774,,360 Media Costume,Granada Television Building,Manchester,,Granada Television Building,Great Britain,+44 1618356050,"DRESSES: WOMEN'S, JUNIOR'S & MISSES","312,000,000"
24874838,,4delivery,Southern House,Brighton,,Southern House,Great Britain,+44 1273345200,WATER SUPPLY SYSTEMS,"124,800,000"
8570168,,4imprint,7 8 Market Place,London,,7 8 Market Place,Great Britain,0,"HOLDING COMPANIES, NEC","318,377,894"
3506261,,600,Union St,Heckmondwike,,Union St,Great Britain,+44 1924415000,"HOLDING COMPANIES, NEC","100,048,000"
26715660,,7 Day Catering,Drayton Manor Business Park,Tamworth,,Drayton Manor Business Park,Great Britain,+44 1827259600,RESTAURANTS,"443,872,000"
8618018,,A&M,Godfree Court,London,,Godfree Court,Great Britain,+44 2079400430,METAL SERVICE CENTERS & OFFICES,"141,051,493"
8482268,,A&S Leisure,15 Livesey Street,Sheffield,,15 Livesey Street,Great Britain,+44 1142816191,"AMUSEMENT & RECREATION SERVICES, NEC","128,336,000"
26223573,,2 Sister Food Processors,Dial Lane,West Bromwich,,Dial Lane,Great Britain,+44 1215556661,MEATS & MEAT PRODUCTS,"208,000,000"
10516559,,2M,Quadrant House Floor 6,London,,Quadrant House Floor 6,Great Britain,0,"INVESTORS, NEC","121,066,542"
24546001,,3 Mobile,Star House,Maidenhead,,Star House,Great Britain,+44 1628766082,LAWN & GARDEN SERVICES,"208,000,000"
24546057,,30 Saint Mary AXE Management,55 Baker Street,London,,55 Baker Street,Great Britain,+44 2076298171,REAL ESTATE AGENTS & MANAGERS,"187,200,000"
10135218,,3447841,Africa House,London,,Africa House,Great Britain,0,"BUSINESS SERVICES, NEC","103,376,000"
9266017,,62812,Nene Valley Business Park,Peterborough,,Nene Valley Business Park,Great Britain,+44 1832273661,"HOLDING COMPANIES, NEC","216,736,000"
8620652,,A Bartlett & Sons,New Monkland,Airdrie,,New Monkland,Great Britain,+44 1236762831,"CROP PREP SVCS, MKT: EXC COTTON GINNING","104,000,000"
18306236,,A. Bulloch,137 Shawbridge Street,Glasgow,,137 Shawbridge Street,Great Britain,0,WINE & ALCOHOLIC BEVERAGES,"141,833,464"
24538625,,A2dominion,33 Staple Gardens,Winchester,,33 Staple Gardens,Great Britain,+44 8004320077,INDIVIDUAL & FAMILY SOCIAL SERVICES,"208,000,000"
24537692,,A4E Consult,Queens House,Sheffield,,Queens House,Great Britain,+44 1142894700,"SCHOOLS & EDUCATIONAL SERVICES, NEC","104,000,000"
10521083,,Abbeyfield,Abbeyfield Ho,St Albans,,Abbeyfield Ho,Great Britain,+44 1727857536,RESIDENTIAL CARE,"451,776,000"
24540749,,Abbisons,Rusham Park,Egham,,Rusham Park,Great Britain,+44 1784474900,"PHYSICAL & BIOLOGICAL RESEARCH, COMMRCL","208,000,000"
24540915,,Abingdon Flooring,Parkway,Newport,,Parkway,Great Britain,+44 1495246220,"TEXTILE GOODS, NEC","104,000,000"
24544408,,ACC Distribution,Motorway Link Industrial Estate,Alfreton,,Motorway Link Industrial Estate,Great Britain,+44 1773604331,"WAREHOUSING & STORAGE, GENERAL","104,000,000"
24532286,,Access 97,Commercial Hse,Newry,,Commercial Hse,Great Britain,+44 2830254706,"COMPUTER RELATED SERVICES, NEC","124,800,000"
24548626,,Acedag,Power Station Road,Rugeley,,Power Station Road,Great Britain,+44 1889586141,"PLASTICS PRODUCTS, NEC","104,000,000"
11411786,,Achilles Group,30 Milton Park,Abingdon,,30 Milton Park,Great Britain,+44 1235820813,"HOLDING COMPANIES, NEC","120,432,000"
9274358,,Acics,Park Mill,Huddersfield,,Park Mill,Great Britain,0,"HOLDING COMPANIES, NEC","198,601,625"
24552374,,Acorn Furniture,45 Burnt Oak Broadway,Edgware,,45 Burnt Oak Broadway,Great Britain,+44 2082050205,"RESIDENTIAL CONSTRUCTION, NEC","194,272,000"
24537178,,ADP,1 Cygnet Way,Hungerford,,1 Cygnet Way,Great Britain,+44 1488662662,"COMPUTER RELATED SERVICES, NEC","124,800,000"
13452699,,ADP Primary Care Services,Wellington House,Reigate,,Wellington House,Great Britain,0,OFFICES & CLINICS OF DENTISTS,"214,864,000"
11587201,,Advanced Computer Software,280 Grays Inn Road,London,,280 Grays Inn Road,Great Britain,0,"BUSINESS SERVICES, NEC","178,672,000"
24538909,,Advertiser,Hall Ings,Bradford,,Hall Ings,Great Britain,+44 1274729511,NEWSPAPER PUBLISHING & PRINTING,"104,000,000"
24535550,,Aero Engine Controls,Shaftmoor Lane,Birmingham,,Shaftmoor Lane,Great Britain,+44 1217077111,"AIRPORTS, FLYING FIELDS & TERMINAL SVCS","124,800,000"
21980507,,Affinity Sutton,Rotherbrook Court,Petersfield,,Rotherbrook Court,Great Britain,0,"CIVIC, SOCIAL & FRATERNAL ASSOCIATIONS","429,595,915"
25269601,,AFN Transport,Enterprise Way,Fleetwood,,Enterprise Way,Great Britain,+44 1253862424,"TRANSPORTATION SERVICES, NEC","208,000,000"
24543288,,Aierdale General Hospital,Airedale General Hospital,Keighley,,Airedale General Hospital,Great Britain,+44 1535652511,GENERAL MEDICAL & SURGICAL HOSPITALS,"416,000,000"
24875864,,Aims Recruitment,4 Fieldhead Street,Bradford,,4 Fieldhead Street,Great Britain,+44 1274737900,EMPLOYMENT AGENCIES,"104,000,000"
13085764,,Air Energi,The Exchange,Manchester,,The Exchange,Great Britain,+44 8701129444,"HOLDING COMPANIES, NEC","246,173,805"
26655423,,Alkor,1st Floor 79 High St,Walton-On-Thames,,1st Floor 79 High St,Great Britain,0,"HOLDING COMPANIES, NEC","211,934,655"
8832070,,All Leisure,106 Burstellars,St. Ives,,106 Burstellars,Great Britain,0,DEEP SEA FOREIGN TRANSPORT OF FREIGHT,"127,494,100"
25113600,,Allied Steel & Wire,Po Box 83,Cardiff,,Po Box 83,Great Britain,+44 2920471333,"STEEL FOUNDRIES, NEC","273,104,000"
24539610,,Alloa,4 Elstree Way,Borehamwood,,4 Elstree Way,Great Britain,0,"HOLDING COMPANIES, NEC","170,891,368"
25272203,,Altnagelvin Hospital Health & Social Services Trust,Glenshane Rd,Londonderry,,Glenshane Rd,Great Britain,+44 2871345171,GENERAL MEDICAL & SURGICAL HOSPITALS,"374,400,000"
24551540,,Amerco International,10 Cromwell Place,London,,10 Cromwell Place,Great Britain,+44 2074998576,"BUSINESS SERVICES, NEC","236,026,162"
10521259,,American Community Schools,Portsmouth Road,Cobham,,Portsmouth Road,Great Britain,+44 1932867251,"HOLDING COMPANIES, NEC","144,352,000"
10456332,,Americana International,Tanzaro House,Manchester,,Tanzaro House,Great Britain,0,"HOLDING COMPANIES, NEC","178,528,072"
9969618,,Amsprop London,Brentwood House,Brentwood,,Brentwood House,Great Britain,0,"HOLDING COMPANIES, NEC","114,719,811"
14429002,,Amtico Group,Kingfield Road,Coventry,,Kingfield Road,Great Britain,0,"PLASTICS PRODUCTS, NEC","148,450,712"
24533685,,Amy WYE Valley,Unit 3,Hereford,,Unit 3,Great Britain,+44 1432845900,"BUSINESS SERVICES, NEC","104,000,000"
9273750,,Ancyra,1 Conduit Street,London,,1 Conduit Street,Great Britain,0,"BUSINESS SERVICES, NEC","149,136,000"
24550874,,Andrew Ludlow,Hillbrow Cottage,High Wycombe,,Hillbrow Cottage,Great Britain,+44 1494812755,OFFICES & CLINICS OF MEDICAL DOCTORS,"403,665,313"
24875750,,Anglo American 2005,Anglo American House,London,,Anglo American House,Great Britain,+44 2079688888,"BUSINESS SERVICES, NEC","151,733,925"
8580934,,Apax Partners Europe Managers,33 Jermyn Street,London,,33 Jermyn Street,Great Britain,+44 2078726300,"SECURITY BROKERS, DLRS & FLOTATION COS","305,274,367"
26718880,,Apex,Emery House,Manchester,,Emery House,Great Britain,+44 1614432091,"HEALTH & ALLIED SERVICES, NEC","175,344,000"
24545214,,Apollo Contact Centre,Unit 2 6 Boucher Business Centre,Belfast,,Unit 2 6 Boucher Business Centre,Great Britain,+44 2890344120,MANAGEMENT CONSULTING SERVICES,"270,400,000"
24531803,,AQ Telemarketing,Moneysupermarket House,Deeside,,Moneysupermarket House,Great Britain,+44 8454086011,"COMPUTER RELATED SERVICES, NEC","104,000,000"
25076057,,Archbishops' Council,Church Ho,London,,Church Ho,Great Britain,+44 2078981000,"TRUSTS: EDUCATIONAL, RELIGIOUS, ETC","113,072,468"
24527655,,Argonaut Topco,Fifth Avenue,Burton-On-Trent,,Fifth Avenue,Great Britain,0,"HOLDING COMPANIES, NEC","191,776,000"
24537771,,Ariva,Unit 12,Darlington,,Unit 12,Great Britain,+44 1325389090,"LOCAL PASSENGER TRANSPORTATION, NEC","124,800,000"
8619888,,Arkley,Travellers Lane,Hatfield,,Travellers Lane,Great Britain,0,"HOLDING COMPANIES, NEC","122,362,959"
26223762,,Armadis Services,96 Finchley Road,London,,96 Finchley Road,Great Britain,+44 2077226666,"SERVICES, NEC","485,264,000"
24543497,,Armagh Group of Hospitals,Loughgall Road,Armagh,,Loughgall Road,Great Britain,+44 2837522381,"HEALTH & ALLIED SERVICES, NEC","208,000,000"
24534749,,Army,Pirbright Camp,Woking,,Pirbright Camp,Great Britain,+44 1483798404,NATIONAL SECURITY,"312,000,000"
11412294,,Artrade,Tetron Point,Swadlincote,,Tetron Point,Great Britain,0,"HOLDING COMPANIES, NEC","161,950,196"
24537522,,Asco Fuel & Lubricants,Asco House,Aberdeen,,Asco House,Great Britain,+44 1224580396,"TRANSPORTATION SERVICES, NEC","104,000,000"
24541745,,Ashton Leigh and Wigan Community Healthcare NHS Trust,Cowley Hill,St. Helens,,Cowley Hill,Great Britain,+44 1744457221,"HEALTH & ALLIED SERVICES, NEC","416,000,000"
3562734,,Aspire Media,Tower Business Park,Colchester,,Tower Business Park,Great Britain,+44 1621817335,"HOLDING COMPANIES, NEC","104,000,000"
24537283,,Assessment & Qualification Alliance,Devas Street,Manchester,,Devas Street,Great Britain,+44 1619531180,"SCHOOLS & EDUCATIONAL SERVICES, NEC","132,496,000"
8884193,,Assist Recruitment,9 Eldon Place,Bradford,,9 Eldon Place,Great Britain,+44 1274370902,EMPLOYMENT AGENCIES,"337,168,000"
24539764,,Aston Martin Works,Banbury Road,Warwick,,Banbury Road,Great Britain,+44 1926644644,"CAR & TRUCK DEALERS, NEW & USED","208,000,000"
26654709,,Astro All Asia Networks,1st Floor,London,,1st Floor,Great Britain,0,"BUSINESS SERVICES, NEC","178,310,951"
14387365,,Auceps Ultio,10 Furnival Street,London,,10 Furnival Street,Great Britain,0,"HOLDING COMPANIES, NEC","154,128,000"
24532638,,Auto 121,32 34 Collington Avenue,Bexhill-On-Sea,,32 34 Collington Avenue,Great Britain,+44 800600121,"INSURANCE AGENTS, BROKERS & SERVICES","145,600,000"
24539007,,Autoglass,10 Marlborough Trading Estate,High Wycombe,,10 Marlborough Trading Estate,Great Britain,+44 1494450321,"AUTOMOTIVE REPAIR SHOPS, NEC","402,064,000"
9383224,,Aveley Property,Hertford Rd,Hoddesdon,,Hertford Rd,Great Britain,+44 1992305000,"SUBDIVIDERS & DEVELOPERS, EXC CEMETERY","104,000,000"
8401136,,Avocet,Brookfoot Mills,Brighouse,,Brookfoot Mills,Great Britain,+44 1484711700,"HOLDING COMPANIES, NEC","132,080,000"
10522065,,AWC Industries,Electra Park,Birmingham,,Electra Park,Great Britain,+44 1213225100,"HOLDING COMPANIES, NEC","114,608,000"
25270081,,AXA Equity & Law International Financial Services,St. Georges Court,Isle Of Man,,St. Georges Court,Great Britain,+44 1624683683,"BUSINESS CREDIT INSTITUTIONS, MISC","249,600,000"
10644183,,Azzurri,Azzuri House,Walsall,,Azzuri House,Great Britain,0,"HOLDING COMPANIES, NEC","207,126,630"
24538383,,BAA Pension Scheme,Sutherland House,Crawley,,Sutherland House,Great Britain,+44 8451801403,"PENSION, HEALTH & WELFARE FUNDS","208,000,000"
24543386,,Babington Hospital,Derby Road,Belper,,Derby Road,Great Britain,+44 1773824171,GENERAL MEDICAL & SURGICAL HOSPITALS,"124,800,000"
24546005,,Bank of Scotland Halifax Card Services,Pitreavie Business Park,Dunfermline,,Pitreavie Business Park,Great Britain,+44 1383743666,"BUSINESS CREDIT INSTITUTIONS, MISC","416,000,000"
10020253,,Barchester Holdco,Ste 201 Second Floor,London,,Ste 201 Second Floor,Great Britain,+44 2073522224,"HOLDING COMPANIES, NEC","115,031,173"
24538556,,Barclays Masterloan,Dale House,Liverpool,,Dale House,Great Britain,+44 800289989,"BUSINESS CREDIT INSTITUTIONS, MISC","197,808,000"
24537493,,Barking Bus Garage East London Buses,205 Longbridge Road,Barking,,205 Longbridge Road,Great Britain,+44 2085327725,"LOCAL PASSENGER TRANSPORTATION, NEC","104,000,000"
9981082,,Barons Holdings Spas & Resorts,21 St. Thomas Street,Bristol,,21 St. Thomas Street,Great Britain,0,"BUSINESS SERVICES, NEC","104,416,000"
18372963,,Baxter Healthcare Pension Plan Trustees,Caxton Way,Thetford,,Caxton Way,Great Britain,+44 1842767000,PHARMACEUTICAL PREPARATIONS,"124,800,000"
24537119,,BBC Scotland,40 Pacific Quay,Glasgow,,40 Pacific Quay,Great Britain,+44 1414226000,TELEVISION BROADCASTING STATIONS,"187,200,000"
24542820,,BBC Wales,Broadcasting House,Cardiff,,Broadcasting House,Great Britain,+44 2920322966,TELEVISION BROADCASTING STATIONS,"124,800,000"
24542556,,BBC West,23 Whiteladies Road,Bristol,,23 Whiteladies Road,Great Britain,+44 1179732211,TELEVISION BROADCASTING STATIONS,"208,000,000"
24543882,,Beardwood Hospital,Beardwood Hospital,Blackburn,,Beardwood Hospital,Great Britain,+44 1254507607,GENERAL MEDICAL & SURGICAL HOSPITALS,"112,320,000"
24549711,,Bechtel Snamprogetti Joint Venture,Po Box 739,London,,Po Box 739,Great Britain,+44 2088465468,ENGINEERING SERVICES,"145,600,000"
24809630,,Bell Security,Roding House,London,,Roding House,Great Britain,+44 2085535932,"AUDIO-VIDEO EQUIPMENT, HOUSEHOLD","104,832,000"
13755184,,Bellotto,Unit 2 Churchill Park,Nottingham,,Unit 2 Churchill Park,Great Britain,0,"HOLDING COMPANIES, NEC","235,664,000"
24809595,,Belmont Bakery,The Old Bakery 55a,Wallington,,The Old Bakery 55a,Great Britain,+44 2087733404,"BUSINESS SERVICES, NEC","107,120,000"
10517770,,Bennelong Golf,Wood Lane,Bracknell,,Wood Lane,Great Britain,+44 1344300200,MEMBERSHIP SPORTS & RECREATION CLUBS,"184,080,000"
24551150,,Beta Services,Quebec Wharf,London,,Quebec Wharf,Great Britain,+44 2075312828,"SERVICES, NEC","148,103,895"
24541306,,Bethell Contracting,28 Millfields,Nantwich,,28 Millfields,Great Britain,+44 1270610414,"RESIDENTIAL CONSTRUCTION, NEC","124,800,000"
8615895,,Bettercare Keys,Unit 2a 16 Prince Regent Rd,Belfast,,Unit 2a 16 Prince Regent Rd,Great Britain,0,INDIVIDUAL & FAMILY SOCIAL SERVICES,"263,120,000"
9091375,,004 Beratungs- und Dienstleistungs,Stengerstr. 9,Aschaffenburg,,Stengerstr. 9,Germany,+49 6021453480,"COMPUTER RELATED SERVICES, NEC","151,268,000"
9106872,,1-2-3.TV,Medienallee 24,Unterföhring,,Medienallee 24,Germany,+49 895527170,THEATRICAL PRODUCERS & SERVICES,"137,116,825"
10143506,,2G Energy,Benzstr. 3,Heek,,Benzstr. 3,Germany,+49 256893470,"HOLDING COMPANIES, NEC","127,788,445"
8998877,,A. Kayser,Baustr. 38,Einbeck,,Baustr. 38,Germany,+49 556179020,"INDUSTRIAL MACHINERY & EQUIPMENT, NEC","237,120,000"
9210625,,A.F. Bauer,Gutenbergstr. 22,Regenstauf,,Gutenbergstr. 22,Germany,+49 94029420,PETROLEUM & PETROLEUM PRODUCTS,"226,322,633"
9006344,,Aachener Siedlungs- und Wohnungsges.,Mevissenstr. 14,Köln,,Mevissenstr. 14,Germany,+49 22177450,OPERATIVE BUILDERS,"196,559,866"
9026012,,AB Zeitpersonal,Im Lipperfeld 42,Oberhausen,,Im Lipperfeld 42,Germany,+49 208780100,TEMPORARY HELP SUPPLY SERVICES,"457,600,000"
9014304,,Abele-Optik,Ossietzkystr. 1 3,Würzburg,,Ossietzkystr. 1 3,Germany,+49 93160050,OPTICAL GOODS STORES,"124,800,000"
9055682,,Abis Albrecht,Leisewitzstr. 41 43,Hannover,,Leisewitzstr. 41 43,Germany,+49 511387610,TEMPORARY HELP SUPPLY SERVICES,"166,400,000"
9237297,,Abro Weidenhammer,1. Industriestr. 26,Hockenheim,,1. Industriestr. 26,Germany,+49 62052030,"HOLDING COMPANIES, NEC","292,042,954"
24853496,,1. Chemnitzer Bauges.,Jägerstr. 8,Chemnitz,,Jägerstr. 8,Germany,+49 37147200,"CONSTRUCTION, SINGLE-FAMILY HOUSES","114,400,000"
25356884,,141s Signal Battalion,Army Air Field,Wiesbaden,,Army Air Field,Germany,+49 6117054239,"PERSONAL SERVICES, MISC, NEC","108,160,000"
9016507,,2H,Dieselstr. 24,Garching bei München,,Dieselstr. 24,Germany,+49 89329500,PRINTING & WRITING PAPER,"245,587,285"
8998696,,3U Holding,Frauenbergstr. 31 33,Marburg,,Frauenbergstr. 31 33,Germany,+49 64219990,"HOLDING COMPANIES, NEC","114,639,054"
10139602,,7 Personal,Torstr. 20,Stuttgart,,Torstr. 20,Germany,+49 71146907360,MANAGEMENT SERVICES,"321,827,687"
24869650,,86 FSS NAF Accounting,Gebäude,Ramstein-Miesenbach,,Gebäude,Germany,+49 6371475229,"AMUSEMENT & RECREATION SERVICES, NEC","416,000,000"
24833468,,A U B Ausbildungs- U. Beschaeftigungsges.,Bertoldstr. 48,Freiburg im Breisgau,,Bertoldstr. 48,Germany,+49 7617040921,JOB TRAINING & VOCATIONAL REHAB SRVCS,"124,800,000"
9004718,,A&O Systems Services,Berner Str. 38,Frankfurt am Main,,Berner Str. 38,Germany,+49 69950220,COMPUTER PROGRAMMING SERVICES,"122,850,457"
24838386,,A. Frauenrath Bauunternehmen,Industriestr. 50,Heinsberg,,Industriestr. 50,Germany,+49 24521890,"HIGHWAY & STREET CONST, EXC ELEV HWYS","138,177,500"
9007322,,A. Greitner Gebäudereinigung und Service,Peter Anders Str. 5,München,,Peter Anders Str. 5,Germany,+49 89710950,"BUILDING CLEANING & MAINTNCE SVCS, NEC","176,800,000"
24856416,,A. Hermann Winterberg,Otto Wels Str. 8,Wuppertal,,Otto Wels Str. 8,Germany,+49 2027030410,"BUILDING CLEANING & MAINTNCE SVCS, NEC","104,000,000"
8998021,,A. Himmelreich,Viktoriastr. 26,Köln,,Viktoriastr. 26,Germany,+49 220317060,"HOLDING COMPANIES, NEC","247,961,537"
14322726,,A. Maier,Passauer Str. 30,Vilshofen,,Passauer Str. 30,Germany,+49 8541967641,REAL ESTATE AGENTS & MANAGERS,"350,554,380"
9009136,,A. Raymond,Teichstr. 57,Lörrach,,Teichstr. 57,Germany,+49 76211740,"HARDWARE, NEC","343,200,000"
9006924,,A.-W. Heil & Sohn,Bergstr. 4 7,Hannover,,Bergstr. 4 7,Germany,+49 51151080,MOTOR VEHICLE SUPPLIES & NEW PARTS,"145,600,000"
24873155,,A.D.U. Gebäudeservice Urban,Warburger Str. 140,Paderborn,,Warburger Str. 140,Germany,+49 5251160990,"BUILDING CLEANING & MAINTNCE SVCS, NEC","265,200,000"
9010620,,Aachener Verlagsgesellschaft mit Beschränkter Haftung,Dresdener Str. 3,Aachen,,Dresdener Str. 3,Germany,+49 24151010,NEWSPAPER PUBLISHING & PRINTING,"499,200,000"
10241225,,AB Management & Beteiligungsges. MBH & Co,Robert Bunsen Str. 5,Freiburg im Breisgau,,Robert Bunsen Str. 5,Germany,+49 7615106601,"HOLDING COMPANIES, NEC","385,569,283"
21999874,,AB Philipp Reiter EK,Augsburger Str. 7,Augsburg,,Augsburger Str. 7,Germany,+49 82122770,MEAT PACKING PLANTS,"135,200,000"
24830726,,ABB Stotz-Kontakt Striebel & John Vertriebsges.,Eppelheimer Str. 82,Heidelberg,,Eppelheimer Str. 82,Germany,+49 62217010,ELECTRICAL APPARATUS & EQUIPMENT,"106,886,104"
24838132,,Abbelen Fleischwaren,Kempener Str. 22,Tönisvorst,,Kempener Str. 22,Germany,+49 215697890,MEAT PACKING PLANTS,"152,996,757"
24867185,,Abenteuerland Kindergarten,Fichtenstr. 1,Sassenberg,,Fichtenstr. 1,Germany,+49 25831886,ELEMENTARY & SECONDARY SCHOOLS,"149,904,175"
9084553,,ABG Management,Auf Dem Römerberg 22,Köln,,Auf Dem Römerberg 22,Germany,+49 2219346470,MANAGEMENT SERVICES,"284,336,000"
9004104,,ABI Anlagentechnik-Baumaschinen-Industriebedarf Maschinenfabrik und Vertriebsgesellschaft mit Beschränkter Haftung,Am Knückel 4,Niedernberg,,Am Knückel 4,Germany,+49 60281230,CONSTRUCTION MACHINERY & EQUIPMENT,"102,925,428"
13111877,,Abic,Duvenstr. 82 92,Mönchengladbach,,Duvenstr. 82 92,Germany,+49 2166607327,INDUSTRIAL MACHINERY & EQUIPMENT,"315,536,000"
9001015,,Abus Grundstücksverwaltung,Sonnenweg 1,Gummersbach,,Sonnenweg 1,Germany,+49 2261370,"TRUSTS, EXC EDUC, RELIGIOUS, CHARITABLE","182,832,000"
8993806,,Abwicklungsgesellschaft Biogas I,Bayernwerk 8,Schwandorf,,Bayernwerk 8,Germany,+49 94317510,"INTERNAL COMBUSTION ENGINES, NEC","105,456,000"
9085154,,Acd-Aachener Caritasdienste Gemeinnützige,Welkenrather Str. 69 71,Aachen,,Welkenrather Str. 69 71,Germany,+49 241879180,RESIDENTIAL CARE,"116,480,000"
3693692,,Acument,Further Str. 24 26,Neuss,,Further Str. 24 26,Germany,+49 26315010,"BOLTS, NUTS, SCREWS, RIVETS & WASHERS","408,137,902"
24849076,,ADD Allgemeine Druckdienstleistungen,Dieselstr. 48,Gütersloh,,Dieselstr. 48,Germany,+49 5241211880,EMPLOYMENT AGENCIES,"114,400,000"
11472462,,Aditus Personaldienstleistungen,Querallee 2,Kleve,,Querallee 2,Germany,+49 282175000,TEMPORARY HELP SUPPLY SERVICES,"164,112,000"
24855944,,Adler Vertriebs,Altenkesseler Str. 17b,Saarbrücken,,Altenkesseler Str. 17b,Germany,+49 68199250,"NONDURABLE GOODS, NEC","102,752,000"
9316654,,ADM Schokinag Management,Neckarvorlandstr. 21,Mannheim,,Neckarvorlandstr. 21,Germany,+49 621107820,MANAGEMENT SERVICES,"407,260,000"
8973790,,Adn-Advanced Digital Network Distribution,Josef Haumann Str. 10,Bochum,,Josef Haumann Str. 10,Germany,+49 232799120,COMPUTER EQUIPMENT & SOFTWARE,"123,632,500"
9008232,,Adolf PRÄG,Im Moos 2,Kempten (allgäu),,Im Moos 2,Germany,+49 831540220,PETROLEUM & PETROLEUM PRODUCTS,"243,180,000"
14322009,,AE Photonics,Loschwitzer Str. 37,Dresden,,Loschwitzer Str. 37,Germany,+49 3513158070,ELECTRICAL APPARATUS & EQUIPMENT,"129,596,706"
24868936,,AED Automation,Lerchenbergstr. 23,Dornstadt,,Lerchenbergstr. 23,Germany,+49 734820010,INDUSTRIAL MACHINERY & EQUIPMENT,"127,996,000"
9000705,,AEG KUW Holding,Am Borsigturm 11,Berlin,,Am Borsigturm 11,Germany,0,"HOLDING COMPANIES, NEC","156,000,000"
24829440,,Aerologic,Industriestr. 56,Schkeuditz,,Industriestr. 56,Germany,+49 342044430,"AIRPORTS, FLYING FIELDS & TERMINAL SVCS","359,104,596"
8997534,,Aerzener Maschinenfabrik Gesellschaft mit Beschränkter Haftung.,Reherweg 28,Aerzen,,Reherweg 28,Germany,+49 5154810,AIR & GAS COMPRESSORS,"387,063,251"
24843398,,Afos Aesafoto Shop,Lise Meitner Str. 2,Hilden,,Lise Meitner Str. 2,Germany,+49 2103554001,PHOTOGRAPHIC EQUIPMENT & SUPPLIES,"281,527,535"
24837403,,AFV Beltrame,Tölzer Str. 19,Grünwald,,Tölzer Str. 19,Germany,+49 89641960,METAL SERVICE CENTERS & OFFICES,"363,625,000"
9002166,,AG Maschinenvermietung,Max Eyth Str. 56 76,Nürtingen,,Max Eyth Str. 56 76,Germany,+49 70224030,"STEEL SHEETS, STRIPS, BARS: COLD-ROLLED","111,904,000"
10243213,,Agamus Dienstleistungs,Große Hamburger Str. 5,Berlin,,Große Hamburger Str. 5,Germany,+49 3023110,"SERVICES, NEC","108,992,000"
24839922,,Agenta Handelsgesellschaft Fur Milcherzeugnisse,Wilhelmstr. 11,Oberhausen,,Wilhelmstr. 11,Germany,+49 208690180,"DAIRY PRODUCTS, EXC DRIED & CANNED","116,360,000"
24837418,,Agfih Beteiligungsgesellschaft Fur Industrie und Handel,Marlener Str. 3,Offenburg,,Marlener Str. 3,Germany,0,"PERSONAL SERVICES, MISC, NEC","416,000,000"
24872684,,Agrargenossenschaft Friedland,Pestalozzistr. 26,Friedland,,Pestalozzistr. 26,Germany,+49 33676257,DAIRY FARMS,"100,880,000"
13526823,,Agri V Raiffeisen,Wildpaßweg 90,Sonsbeck,,Wildpaßweg 90,Germany,+49 204595500,"FARMS, GENERAL, PRIMARILY CROP","185,202,244"
9052946,,Agro Agrargroßhandel,Erlengrund 3a,Holdorf,,Erlengrund 3a,Germany,+49 549498800,FARMS SUPPLIES,"159,995,000"
24850317,,Agro Baltic,Rungestr. 17,Rostock,,Rungestr. 17,Germany,+49 381497870,FARMS SUPPLIES,"138,446,583"
24831511,,Ahrenkiel Shipmanagement,An Der Alster 45,Hamburg,,An Der Alster 45,Germany,+49 40248380,"WATER TRANSPORTATION OF FREIGHT, NEC","131,040,000"
25331658,,AK Tronic Software & Services,Am Steinkreuz 65,Saerbeck,,Am Steinkreuz 65,Germany,+49 25749270,COMPUTER PROGRAMMING SERVICES,"114,840,670"
